Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
JANTX1N4469,"Diodes,Zener/Reference,JANTX1N4469,Axial,TH","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N4469US,"Diodes,Zener/Reference,JANTX1N4469US,0.017A,SMD,D-5A","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N4471US,"Diodes,Zener/Reference,JANTX1N4471US,0.014A,SMD,D-5A","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N4472US,"Diodes,Zener/Reference,JANTX1N4472US,0.0125A,SMD,D-5A","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N4620UR-1,"Diodes,Zener/Reference,JANTX1N4620UR-1,SMD,DO-213AA","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N4958US,"Diodes,Zener/Reference,JANTX1N4958US,0.475A,SMD,D-5B/MELF-8","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N4968US,"Diodes,Zener/Reference,JANTX1N4968US,0.176A,SMD,D-5B","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N4971US,"Diodes,Zener/Reference,JANTX1N4971US,132mA,SMD,D-5B","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N5314UR-1,"Diodes,Zener/Reference,JANTX1N5314UR-1,4.70mA,SMD,DO-213AB","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N5555,"Diodes,Voltage Suppressor,JANTX1N5555,0.001A,TH,DO-13/DO-202AA","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N5618US,"Diodes,Rectifier,JANTX1N5618US,1A@TA=55C,SMD,US","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
JANTX1N5711UB,"Diodes,Schottky,JANTX1N5711UB,SMD,UB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
JANTX1N5712UB,"Diodes,Schottky,JANTX1N5712UB,SMD,UB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
