Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CD36309-375,"GIL ONLY,Resistors,2K,1%,100ppm,0.2W,SMD,0402","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36309-375,"GIL ONLY,Resistors,2K,1%,100ppm,0.2W,SMD,0402","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36309-461,"GIL ONLY,Resistors,11K,1%,100ppm,0.2W,SMD,0402","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36309-461,"GIL ONLY,Resistors,11K,1%,100ppm,0.2W,SMD,0402","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36312-017,"GIL ONLY,Resistors,0.02,1%,50ppm,1W,SMD,1206","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36312-017,"GIL ONLY,Resistors,0.02,1%,50ppm,1W,SMD,1206","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36313-580,"GIL ONLY,Resistors,32K,0.1%,25ppm,0.1W,SMD,0402","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36313-580,"GIL ONLY,Resistors,32K,0.1%,25ppm,0.1W,SMD,0402","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000457,US,Commercial
CD36334-001,"ICs,Digital Device,74AUP2G04,SMD,SOT363-6","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CD36335-001,"ICs,Digital Device,SN74AUP2G00-Q1,SMD,VSSOP-8","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CD36336-001,"GIL ONLY,Connectors,Plug,Male/Pin,0.109 IN,TH,21","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000447,US,Commercial
CD36336-001,"GIL ONLY,Connectors,Plug,Male/Pin,0.109 IN,TH,21","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000447,US,Commercial
CD36337-001,"GIL ONLY,Transistors,BJT,SSTA06HZG,80V,0.5A,0.35W,SMD,SOT23-3","6-October-2023_CIS_Export : J7-MOOG BROAD REACH TEMPE, AZ",CLS-1000461,US,Commercial
